agg,int,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,infra,situ,obs,indemne,tue,hospitalisé,blessé,nb_acc
1,1,2.0,2.0,2.0,0.0,1.0,1.0,0.0,72.0,0.0,3.0,13.0,0,0,1,0,1
1,1,2.0,2.0,2.0,0.0,1.0,1.0,0.0,73.0,0.0,3.0,13.0,0,1,1,0,2
1,1,2.0,2.0,2.0,0.0,1.0,1.0,0.0,75.0,0.0,1.0,0.0,1,0,1,0,2
1,1,2.0,2.0,2.0,0.0,1.0,1.0,0.0,75.0,0.0,1.0,14.0,1,0,0,0,1
1,1,2.0,2.0,2.0,0.0,1.0,1.0,0.0,76.0,0.0,1.0,0.0,0,3,2,5,10
1,1,2.0,2.0,2.0,0.0,1.0,1.0,0.0,76.0,0.0,1.0,2.0,0,1,0,0,1
1,1,2.0,2.0,2.0,0.0,1.0,1.0,0.0,76.0,0.0,3.0,2.0,0,1,0,0,1
1,1,2.0,2.0,2.0,0.0,1.0,1.0,0.0,77.0,0.0,1.0,0.0,2,0,1,0,3
1,1,2.0,2.0,2.0,0.0,1.0,1.0,0.0,80.0,0.0,1.0,0.0,2,0,5,6,13
1,1,2.0,2.0,2.0,0.0,1.0,1.0,0.0,80.0,2.0,1.0,0.0,1,0,1,0,2
1,1,2.0,2.0,2.0,0.0,1.0,1.0,30.0,70.0,0.0,1.0,0.0,1,0,1,0,2
1,1,2.0,2.0,2.0,0.0,1.0,1.0,32.0,78.0,3.0,3.0,7.0,3,0,0,2,5
1,1,2.0,2.0,2.0,0.0,1.0,1.0,70.0,0.0,0.0,1.0,0.0,1,0,1,0,2
1,1,2.0,2.0,2.0,0.0,1.0,1.0,78.0,0.0,0.0,1.0,0.0,0,2,0,2,4
1,1,2.0,2.0,2.0,0.0,1.0,2.0,0.0,60.0,0.0,3.0,2.0,0,0,1,0,1
1,1,2.0,2.0,2.0,0.0,1.0,2.0,0.0,70.0,0.0,3.0,0.0,0,0,1,1,2
1,1,2.0,2.0,2.0,0.0,1.0,2.0,0.0,80.0,0.0,3.0,13.0,0,0,1,0,1
1,1,2.0,2.0,2.0,0.0,1.0,2.0,5.0,78.0,5.0,3.0,2.0,0,1,0,1,2
1,1,2.0,2.0,2.0,0.0,1.0,2.0,74.0,0.0,0.0,1.0,0.0,1,0,1,1,3
1,1,2.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1
1,1,2.0,2.0,2.0,0.0,1.0,3.0,0.0,56.0,5.0,1.0,0.0,1,1,0,0,2
1,1,2.0,2.0,2.0,0.0,1.0,3.0,0.0,66.0,0.0,1.0,0.0,1,0,3,1,5
1,1,2.0,2.0,2.0,0.0,1.0,3.0,0.0,72.0,2.0,1.0,0.0,23,2,5,18,48
1,1,2.0,2.0,2.0,0.0,1.0,3.0,27.0,71.0,0.0,1.0,0.0,1,0,1,2,4
1,1,2.0,2.0,2.0,0.0,1.0,3.0,27.0,71.0,0.0,1.0,3.0,0,0,1,0,1
1,1,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,2
1,1,2.0,2.0,2.0,0.0,2.0,1.0,0.0,80.0,5.0,3.0,0.0,1,0,1,0,2
1,1,2.0,2.0,2.0,0.0,2.0,1.0,0.0,87.0,0.0,1.0,0.0,1,0,0,3,4
1,1,2.0,2.0,2.0,0.0,2.0,1.0,0.0,102.0,0.0,1.0,0.0,0,0,1,2,3
1,1,2.0,2.0,2.0,0.0,2.0,1.0,24.0,70.0,0.0,1.0,0.0,1,0,0,1,2
1,1,2.0,2.0,2.0,0.0,2.0,1.0,27.0,70.0,0.0,1.0,0.0,0,0,1,0,1
1,1,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,2
1,1,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,15.0,0,0,0,1,1
1,1,2.0,2.0,2.0,0.0,2.0,3.0,0.0,76.0,0.0,1.0,0.0,3,0,1,3,7
1,1,2.0,2.0,2.0,0.0,3.0,1.0,0.0,65.0,0.0,1.0,0.0,2,0,1,0,3
1,1,2.0,2.0,2.0,0.0,3.0,1.0,0.0,70.0,0.0,1.0,0.0,0,0,1,4,5
1,1,2.0,2.0,2.0,0.0,3.0,1.0,0.0,78.0,0.0,1.0,0.0,2,0,1,0,3
1,1,2.0,2.0,2.0,0.0,3.0,1.0,0.0,81.0,0.0,1.0,13.0,4,0,1,0,5
1,1,2.0,2.0,2.0,0.0,3.0,1.0,25.0,70.0,0.0,0.0,13.0,0,0,1,0,1
1,1,2.0,2.0,2.0,0.0,3.0,1.0,33.0,70.0,0.0,1.0,0.0,0,0,0,1,1
1,1,2.0,2.0,2.0,0.0,3.0,1.0,33.0,70.0,0.0,1.0,1.0,1,0,1,0,2
1,1,2.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,4,5
1,1,2.0,2.0,2.0,0.0,4.0,4.0,0.0,70.0,0.0,1.0,13.0,0,1,0,0,1
1,1,2.0,2.0,2.0,3.0,1.0,1.0,35.0,70.0,0.0,1.0,0.0,0,1,1,1,3
1,1,2.0,2.0,3.0,0.0,2.0,4.0,0.0,107.0,0.0,1.0,0.0,3,0,3,1,7
1,1,2.0,2.0,3.0,0.0,3.0,2.0,0.0,95.0,0.0,1.0,0.0,2,0,0,0,2
1,1,2.0,2.0,3.0,0.0,3.0,2.0,0.0,95.0,0.0,1.0,13.0,1,0,1,0,2
1,1,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
1,1,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,1
1,1,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0,2,6,12
1,1,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,0,0,2,1,3
1,1,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0,0,2,0,2
1,1,2.0,2.0,4.0,0.0,1.0,1.0,0.0,70.0,0.0,1.0,0.0,0,1,2,2,5
1,1,2.0,2.0,4.0,0.0,1.0,1.0,0.0,70.0,0.0,1.0,3.0,1,0,0,2,3
1,1,2.0,2.0,4.0,0.0,1.0,1.0,0.0,78.0,0.0,1.0,3.0,0,0,1,0,1
1,1,2.0,2.0,4.0,0.0,1.0,1.0,10.0,190.0,0.0,2.0,13.0,1,0,1,0,2
1,1,2.0,2.0,4.0,0.0,1.0,1.0,15.0,75.0,0.0,1.0,0.0,1,0,0,1,2
1,1,2.0,2.0,4.0,0.0,1.0,1.0,15.0,120.0,0.0,1.0,0.0,1,0,1,0,2
1,1,2.0,2.0,4.0,0.0,1.0,1.0,20.0,60.0,0.0,1.0,3.0,0,0,0,1,1
1,1,2.0,2.0,4.0,0.0,1.0,1.0,20.0,70.0,0.0,1.0,0.0,7,0,1,3,11
1,1,2.0,2.0,4.0,0.0,1.0,1.0,20.0,70.0,0.0,1.0,4.0,0,0,0,1,1
1,1,2.0,2.0,4.0,0.0,1.0,1.0,20.0,70.0,0.0,1.0,13.0,0,0,0,2,2
1,1,2.0,2.0,4.0,0.0,1.0,1.0,20.0,120.0,0.0,1.0,4.0,0,0,0,1,1
1,1,2.0,2.0,4.0,0.0,1.0,2.0,0.0,70.0,0.0,1.0,3.0,0,0,1,0,1
1,1,2.0,2.0,4.0,0.0,1.0,2.0,0.0,140.0,0.0,2.0,3.0,1,0,1,0,2
1,1,2.0,2.0,4.0,0.0,1.0,2.0,35.0,75.0,0.0,3.0,0.0,0,0,0,2,2
1,1,2.0,2.0,4.0,0.0,1.0,3.0,0.0,73.0,0.0,1.0,0.0,1,0,2,0,3
1,1,2.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0,0,1,4
1,1,2.0,2.0,4.0,0.0,2.0,1.0,0.0,70.0,0.0,1.0,3.0,0,0,0,1,1
1,1,2.0,2.0,4.0,0.0,2.0,1.0,20.0,60.0,0.0,1.0,3.0,0,0,0,1,1
1,1,2.0,2.0,4.0,0.0,2.0,1.0,20.0,70.0,3.0,1.0,16.0,0,0,0,1,1
1,1,2.0,2.0,4.0,0.0,2.0,2.0,0.0,40.0,3.0,1.0,3.0,0,0,0,1,1
1,1,2.0,2.0,5.0,0.0,2.0,1.0,0.0,105.0,3.0,1.0,0.0,1,0,0,2,3
1,1,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,0,0,2,10
1,1,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0,0,0,1,1
1,1,2.0,3.0,0.0,0.0,0.0,0.0,30.0,146.0,0.0,1.0,0.0,0,1,0,0,1
1,1,2.0,3.0,0.0,0.0,0.0,0.0,30.0,146.0,0.0,1.0,3.0,2,0,0,0,2
1,1,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,4,0,0,1,5
1,1,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,0,0,0,3,3
1,1,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,13.0,0,1,0,0,1
1,1,2.0,3.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,1.0,0.0,1,0,1,0,2
1,1,2.0,3.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,2.0,0.0,1,0,1,0,2
1,1,2.0,3.0,0.0,0.0,0.0,1.0,15.0,70.0,0.0,3.0,13.0,2,0,1,1,4
1,1,2.0,3.0,0.0,0.0,0.0,1.0,15.0,72.0,0.0,1.0,0.0,0,0,1,5,6
1,1,2.0,3.0,0.0,0.0,0.0,1.0,20.0,70.0,0.0,3.0,3.0,0,0,0,1,1
1,1,2.0,3.0,0.0,0.0,0.0,1.0,20.0,70.0,0.0,3.0,13.0,0,0,1,0,1
1,1,2.0,3.0,0.0,0.0,0.0,1.0,25.0,70.0,0.0,1.0,0.0,1,0,1,0,2
1,1,2.0,3.0,0.0,0.0,0.0,2.0,20.0,70.0,0.0,1.0,0.0,1,0,1,0,2
1,1,2.0,3.0,0.0,0.0,0.0,2.0,20.0,70.0,0.0,1.0,3.0,0,0,1,0,1
1,1,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,8.0,0,1,0,0,1
1,1,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0,2,10,16
1,1,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0,0,0,1,1
1,1,2.0,3.0,0.0,0.0,1.0,1.0,0.0,40.0,0.0,1.0,0.0,1,0,1,0,2
1,1,2.0,3.0,0.0,0.0,1.0,1.0,0.0,70.0,0.0,0.0,2.0,0,1,0,0,1
1,1,2.0,3.0,0.0,0.0,1.0,1.0,0.0,70.0,0.0,1.0,0.0,1,0,3,0,4
1,1,2.0,3.0,0.0,0.0,1.0,1.0,0.0,70.0,0.0,1.0,3.0,0,0,1,0,1
1,1,2.0,3.0,0.0,0.0,1.0,1.0,0.0,70.0,0.0,3.0,13.0,0,0,1,1,2
1,1,2.0,3.0,0.0,0.0,1.0,1.0,0.0,70.0,0.0,5.0,0.0,0,0,0,2,2
1,1,2.0,3.0,0.0,0.0,1.0,1.0,0.0,71.0,0.0,1.0,0.0,4,1,0,0,5
1,1,2.0,3.0,0.0,0.0,1.0,1.0,10.0,95.0,0.0,1.0,0.0,0,0,1,1,2
1,1,2.0,3.0,0.0,0.0,1.0,1.0,10.0,150.0,0.0,1.0,13.0,0,0,1,1,2
1,1,2.0,3.0,0.0,0.0,1.0,1.0,15.0,35.0,0.0,1.0,0.0,2,0,1,0,3
1,1,2.0,3.0,0.0,0.0,1.0,1.0,15.0,80.0,0.0,3.0,3.0,0,0,1,0,1
1,1,2.0,3.0,0.0,0.0,1.0,1.0,20.0,70.0,3.0,3.0,13.0,0,0,2,0,2
1,1,2.0,3.0,0.0,0.0,1.0,1.0,20.0,140.0,0.0,1.0,0.0,1,1,2,1,5
1,1,2.0,3.0,0.0,0.0,1.0,1.0,20.0,140.0,0.0,3.0,0.0,0,0,2,2,4
1,1,2.0,3.0,0.0,0.0,1.0,1.0,24.0,70.0,0.0,1.0,0.0,0,0,1,0,1
1,1,2.0,3.0,0.0,0.0,1.0,1.0,30.0,67.0,0.0,1.0,0.0,2,1,0,0,3
1,1,2.0,3.0,0.0,0.0,1.0,1.0,30.0,70.0,0.0,1.0,0.0,3,0,1,3,7
1,1,2.0,3.0,0.0,0.0,1.0,1.0,30.0,70.0,0.0,3.0,6.0,0,0,2,0,2
1,1,2.0,3.0,0.0,0.0,1.0,1.0,40.0,85.0,3.0,1.0,0.0,0,0,1,2,3
1,1,2.0,3.0,0.0,0.0,1.0,1.0,71.0,91.0,0.0,1.0,0.0,1,0,1,0,2
1,1,2.0,3.0,0.0,0.0,1.0,1.0,71.0,91.0,0.0,1.0,13.0,1,0,0,0,1
1,1,2.0,3.0,0.0,0.0,1.0,1.0,86.0,82.0,0.0,2.0,0.0,0,0,0,2,2
1,1,2.0,3.0,0.0,0.0,1.0,1.0,86.0,82.0,0.0,2.0,1.0,0,0,0,1,1
1,1,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,2,3,5
1,1,2.0,3.0,0.0,0.0,1.0,2.0,0.0,60.0,0.0,1.0,3.0,0,0,0,1,1
1,1,2.0,3.0,0.0,0.0,1.0,2.0,30.0,70.0,0.0,2.0,3.0,0,0,1,0,1
1,1,2.0,3.0,0.0,0.0,1.0,2.0,30.0,70.0,0.0,2.0,14.0,1,0,0,0,1
1,1,2.0,3.0,0.0,0.0,1.0,2.0,30.0,144.0,0.0,2.0,7.0,0,0,1,0,1
1,1,2.0,3.0,0.0,0.0,1.0,3.0,20.0,70.0,0.0,3.0,3.0,1,0,1,0,2
1,1,2.0,3.0,0.0,0.0,1.0,3.0,20.0,150.0,3.0,1.0,13.0,0,0,0,1,1
1,1,2.0,3.0,0.0,0.0,1.0,4.0,0.0,75.0,0.0,1.0,3.0,0,0,1,0,1
1,1,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1
1,1,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,0,0,1,0,1
1,1,2.0,3.0,0.0,0.0,2.0,1.0,0.0,60.0,0.0,0.0,0.0,2,0,2,1,5
1,1,2.0,3.0,0.0,0.0,2.0,1.0,0.0,170.0,3.0,2.0,3.0,0,0,3,2,5
1,1,2.0,3.0,0.0,0.0,2.0,1.0,20.0,70.0,0.0,1.0,0.0,0,0,0,1,1
1,1,2.0,3.0,0.0,0.0,2.0,1.0,20.0,70.0,0.0,1.0,1.0,3,0,0,4,7
1,1,2.0,3.0,0.0,0.0,2.0,1.0,20.0,70.0,0.0,3.0,0.0,0,0,1,0,1
1,1,2.0,3.0,0.0,0.0,2.0,1.0,20.0,150.0,0.0,1.0,3.0,0,0,0,1,1
1,1,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0,0,0,1,1
1,1,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,1,0,0,0,1
1,1,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,0,0,0,1,1
1,1,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,1,1,0,0,2
1,1,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,3.0,7.0,0,0,1,0,1
1,1,2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,13.0,0,0,1,0,1
1,1,2.0,3.0,0.0,0.0,3.0,1.0,30.0,70.0,0.0,1.0,3.0,0,0,1,0,1
1,1,2.0,3.0,0.0,0.0,4.0,1.0,20.0,140.0,0.0,2.0,13.0,0,0,1,0,1
1,1,2.0,3.0,0.0,3.0,1.0,1.0,0.0,73.0,0.0,1.0,0.0,0,0,1,0,1
1,1,2.0,3.0,0.0,3.0,1.0,1.0,0.0,73.0,0.0,1.0,14.0,0,0,1,0,1
1,1,2.0,3.0,0.0,3.0,1.0,1.0,10.0,90.0,0.0,3.0,13.0,0,0,1,2,3
1,1,2.0,3.0,0.0,3.0,1.0,1.0,10.0,100.0,0.0,1.0,0.0,5,0,0,2,7
1,1,2.0,3.0,0.0,3.0,1.0,1.0,10.0,100.0,0.0,2.0,0.0,1,0,0,0,1
1,1,2.0,3.0,0.0,3.0,1.0,1.0,10.0,100.0,0.0,2.0,1.0,0,0,0,1,1
1,1,2.0,3.0,0.0,3.0,1.0,1.0,30.0,70.0,0.0,1.0,0.0,1,0,2,1,4
1,1,2.0,3.0,0.0,3.0,2.0,2.0,10.0,95.0,0.0,1.0,0.0,0,0,2,1,3
1,1,2.0,3.0,0.0,3.0,3.0,1.0,10.0,100.0,0.0,1.0,0.0,2,0,0,1,3
1,1,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,11.0,0,0,0,1,1
1,1,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,3
1,1,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,4,0,6
1,1,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,0,0,2,0,2
1,1,2.0,3.0,2.0,0.0,0.0,1.0,0.0,74.0,0.0,1.0,3.0,0,0,1,3,4
1,1,2.0,3.0,2.0,0.0,0.0,1.0,0.0,80.0,0.0,3.0,3.0,2,0,1,0,3
1,1,2.0,3.0,2.0,0.0,0.0,1.0,10.0,0.0,3.0,1.0,0.0,0,0,3,0,3
1,1,2.0,3.0,2.0,0.0,0.0,1.0,30.0,72.0,0.0,1.0,4.0,0,0,1,1,2
1,1,2.0,3.0,2.0,0.0,0.0,1.0,35.0,0.0,0.0,1.0,0.0,0,0,1,3,4
1,1,2.0,3.0,2.0,0.0,0.0,1.0,100.0,75.0,0.0,1.0,0.0,0,0,3,1,4
1,1,2.0,3.0,2.0,0.0,0.0,2.0,30.0,80.0,0.0,3.0,0.0,0,1,0,0,1
1,1,2.0,3.0,2.0,0.0,0.0,3.0,35.0,184.0,0.0,0.0,13.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,1,1
1,1,2.0,3.0,2.0,0.0,1.0,0.0,20.0,70.0,0.0,1.0,0.0,3,0,0,2,5
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,4
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,26,0,5,13,44
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1,0,1,3,5
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,0,0,0,1,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,13.0,2,0,0,3,5
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,9.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,36.0,0.0,1.0,0.0,2,0,1,0,3
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,42.0,3.0,1.0,0.0,4,0,1,0,5
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,70.0,0.0,1.0,0.0,4,2,3,1,10
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,70.0,0.0,3.0,13.0,0,0,3,0,3
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,72.0,0.0,1.0,3.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,80.0,0.0,1.0,0.0,1,0,0,1,2
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,100.0,0.0,1.0,0.0,6,1,5,0,12
1,1,2.0,3.0,2.0,0.0,1.0,1.0,0.0,110.0,0.0,3.0,13.0,1,0,1,0,2
1,1,2.0,3.0,2.0,0.0,1.0,1.0,9.0,70.0,0.0,1.0,13.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,10.0,0.0,3.0,3.0,13.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,10.0,74.0,0.0,0.0,0.0,1,0,0,1,2
1,1,2.0,3.0,2.0,0.0,1.0,1.0,10.0,75.0,0.0,1.0,3.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,10.0,76.0,0.0,1.0,1.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,10.0,95.0,0.0,1.0,0.0,0,0,2,1,3
1,1,2.0,3.0,2.0,0.0,1.0,1.0,10.0,130.0,0.0,3.0,13.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,10.0,140.0,0.0,2.0,5.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,10.0,150.0,0.0,1.0,0.0,6,0,0,2,8
1,1,2.0,3.0,2.0,0.0,1.0,1.0,10.0,160.0,0.0,1.0,0.0,1,0,0,1,2
1,1,2.0,3.0,2.0,0.0,1.0,1.0,11.0,73.0,0.0,1.0,13.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,12.0,45.0,0.0,1.0,0.0,1,0,1,0,2
1,1,2.0,3.0,2.0,0.0,1.0,1.0,13.0,96.0,0.0,1.0,3.0,0,0,1,2,3
1,1,2.0,3.0,2.0,0.0,1.0,1.0,15.0,60.0,0.0,1.0,0.0,4,0,2,1,7
1,1,2.0,3.0,2.0,0.0,1.0,1.0,15.0,60.0,0.0,1.0,3.0,0,0,0,1,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,15.0,70.0,0.0,1.0,0.0,1,1,0,0,2
1,1,2.0,3.0,2.0,0.0,1.0,1.0,15.0,70.0,0.0,1.0,13.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,15.0,70.0,0.0,3.0,3.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,15.0,70.0,0.0,3.0,13.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,15.0,70.0,0.0,3.0,15.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,15.0,75.0,0.0,1.0,0.0,1,0,0,3,4
1,1,2.0,3.0,2.0,0.0,1.0,1.0,15.0,140.0,0.0,1.0,3.0,0,1,0,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,20.0,35.0,0.0,1.0,0.0,1,0,0,1,2
1,1,2.0,3.0,2.0,0.0,1.0,1.0,20.0,70.0,0.0,3.0,3.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,20.0,70.0,0.0,3.0,13.0,0,0,2,0,2
1,1,2.0,3.0,2.0,0.0,1.0,1.0,20.0,140.0,0.0,2.0,13.0,0,0,0,1,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,20.0,140.0,0.0,3.0,13.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,20.0,150.0,0.0,1.0,0.0,2,0,0,1,3
1,1,2.0,3.0,2.0,0.0,1.0,1.0,23.0,35.0,0.0,1.0,13.0,1,0,3,0,4
1,1,2.0,3.0,2.0,0.0,1.0,1.0,23.0,74.0,0.0,1.0,0.0,1,0,1,1,3
1,1,2.0,3.0,2.0,0.0,1.0,1.0,24.0,74.0,0.0,1.0,0.0,1,0,1,1,3
1,1,2.0,3.0,2.0,0.0,1.0,1.0,25.0,60.0,0.0,3.0,13.0,3,0,2,0,5
1,1,2.0,3.0,2.0,0.0,1.0,1.0,25.0,70.0,0.0,1.0,0.0,4,0,0,3,7
1,1,2.0,3.0,2.0,0.0,1.0,1.0,25.0,70.0,0.0,1.0,13.0,1,0,0,3,4
1,1,2.0,3.0,2.0,0.0,1.0,1.0,25.0,70.0,0.0,2.0,13.0,0,0,1,2,3
1,1,2.0,3.0,2.0,0.0,1.0,1.0,30.0,70.0,0.0,1.0,0.0,2,0,6,1,9
1,1,2.0,3.0,2.0,0.0,1.0,1.0,30.0,70.0,0.0,1.0,3.0,0,0,0,1,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,30.0,70.0,0.0,1.0,13.0,0,0,5,1,6
1,1,2.0,3.0,2.0,0.0,1.0,1.0,30.0,70.0,0.0,3.0,2.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,30.0,70.0,0.0,3.0,13.0,0,0,2,0,2
1,1,2.0,3.0,2.0,0.0,1.0,1.0,30.0,70.0,2.0,1.0,0.0,1,1,0,0,2
1,1,2.0,3.0,2.0,0.0,1.0,1.0,30.0,71.0,0.0,1.0,3.0,0,1,0,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,30.0,75.0,0.0,1.0,13.0,0,0,0,1,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,30.0,80.0,0.0,1.0,3.0,1,0,1,0,2
1,1,2.0,3.0,2.0,0.0,1.0,1.0,35.0,70.0,0.0,1.0,3.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,35.0,70.0,0.0,3.0,3.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,35.0,70.0,0.0,3.0,13.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,35.0,75.0,0.0,1.0,0.0,2,0,0,1,3
1,1,2.0,3.0,2.0,0.0,1.0,1.0,35.0,90.0,0.0,1.0,0.0,1,0,1,0,2
1,1,2.0,3.0,2.0,0.0,1.0,1.0,40.0,80.0,0.0,1.0,13.0,0,0,2,0,2
1,1,2.0,3.0,2.0,0.0,1.0,1.0,60.0,70.0,3.0,0.0,16.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,65.0,60.0,0.0,3.0,3.0,4,0,1,0,5
1,1,2.0,3.0,2.0,0.0,1.0,1.0,76.0,76.0,2.0,3.0,6.0,0,1,0,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,77.0,73.0,0.0,1.0,13.0,0,1,0,0,1
1,1,2.0,3.0,2.0,0.0,1.0,1.0,77.0,73.0,0.0,1.0,14.0,2,0,1,0,3
1,1,2.0,3.0,2.0,0.0,1.0,1.0,90.0,143.0,0.0,1.0,0.0,2,0,1,0,3
1,1,2.0,3.0,2.0,0.0,1.0,1.0,90.0,150.0,0.0,1.0,0.0,3,1,0,1,5
1,1,2.0,3.0,2.0,0.0,1.0,1.0,100.0,70.0,0.0,2.0,3.0,0,0,0,2,2
1,1,2.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2,0,0,2,4
1,1,2.0,3.0,2.0,0.0,1.0,2.0,20.0,70.0,0.0,1.0,15.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,2.0,20.0,140.0,0.0,3.0,3.0,0,0,1,0,1
1,1,2.0,3.0,2.0,0.0,1.0,2.0,30.0,70.0,3.0,1.0,0.0,2,0,1,0,3
